Bisi Johnson (MIN - WR) ,@DET,Sun 1:00PM,MIN -7,,46.5,27,166,145,-21,0,3000,0,0
 O,,,,,,,,,,,,,
Deon Cain (PHI - WR) ,@NYJ,Sun 1:00PM,PHI -6.5,,45.5,26,145,112,-33,0,3000,0,0
,,,,,,,,,,,,,
Jaylon Moore (BAL - WR) ,@PIT,Sun 4:25PM,BAL -4.5,,44,24.5,186,176,-10,0,3000,0,0
,,,,,,,,,,,,,
Steven Sims Jr. (PIT - WR) ,BAL,Sun 4:25PM,BAL -4.5,,44,20,174,157,-17,0,3000,0,0
,,,,,,,,,,,,,
KJ Hill Jr. (LAC - WR) ,@CIN,Sun 1:00PM,CIN -3,,50.5,24,178,162,-16,0,3000,0,0
,,,,,,,,,,,,,
Terry Godwin (JAC - WR) ,@LAR,Sun 4:05PM,LAR -12.5,,47.5,17.5,157,131,-26,0,3000,0,0
,,,,,,,,,,,,,
Kirk Merritt (MIA - WR) ,NYG,Sun 1:00PM,MIA -4,,40.5,22.5,185,173,-12,0,3000,0,0
,,,,,,,,,,,,,
Keke Coutee (IND - WR) ,@HOU,Sun 1:00PM,IND -9,,45.5,27.5,150,119,-31,0,3000,0,0
,,,,,,,,,,,,,
Calvin Ridley (ATL - WR) ,TB,Sun 1:00PM,TB -11,,50.5,20,144,32,-112,0,5200,0,0
 I,,,,,,,,,,,,,
Alex Bachman (NYG - WR) ,@MIA,Sun 1:00PM,MIA -4,,40.5,18.5,171,153,-18,0,3000,0,0
,,,,,,,,,,,,,
Trenton Irwin (CIN - WR) ,LAC,Sun 1:00PM,CIN -3,,50.5,27,168,148,-20,0,3000,0,0
,,,,,,,,,,,,,
John Ursua (SEA - WR) ,SF,Sun 4:25PM,SF -3.5,,45.5,21,167,147,-20,0,3000,0,0
 I,,,,,,,,,,,,,
Davion Davis (HOU - WR) ,IND,Sun 1:00PM,IND -9,,45.5,18.5,160,135,-25,0,3000,0,0
,,,,,,,,,,,,,
Josh Hammond (JAC - WR) ,@LAR,Sun 4:05PM,LAR -12.5,,47.5,17.5,190,180,-10,0,3000,0,0
,,,,,,,,,,,,,
Landen Akers (LAR - WR) ,JAC,Sun 4:05PM,LAR -12.5,,47.5,30,206,204,-2,0,3000,0,0
,,,,,,,,,,,,,
Greg Dortch (ARI - WR) ,@CHI,Sun 1:00PM,ARI -7.5,,45.5,26.5,164,139,-25,0,3000,0,0
,,,,,,,,,,,,,
Jordan Veasy (HOU - WR) ,IND,Sun 1:00PM,IND -9,,45.5,18.5,154,125,-29,0,3000,0,0
,,,,,,,,,,,,,
Tyler Vaughns (PIT - WR) ,BAL,Sun 4:25PM,BAL -4.5,,44,20,180,166,-14,0,3000,0,0
,,,,,,,,,,,,,
Jalen Camp (HOU - WR) ,IND,Sun 1:00PM,IND -9,,45.5,18.5,202,200,-2,0,3000,0,0
,,,,,,,,,,,,,
Michael Bandy (LAC - WR) ,@CIN,Sun 1:00PM,CIN -3,,50.5,24,211,210,-1,0,3000,0,0
,,,,,,,,,,,,,
Kelvin Harmon (WAS - WR) ,@LV,Sun 4:05PM,LV -2.5,,49.5,23.5,155,128,-27,0,3000,0,0
,,,,,,,,,,,,,
Javon Wims (LV - WR) ,WAS,Sun 4:05PM,LV -2.5,,49.5,26,149,118,-31,0,3000,0,0
,,,,,,,,,,,,,
Quartney Davis (IND - WR) ,@HOU,Sun 1:00PM,IND -9,,45.5,27.5,181,167,-14,0,3000,0,0
 I,,,,,,,,,,,,,
Maurice Ffrench (LAC - WR) ,@CIN,Sun 1:00PM,CIN -3,,50.5,24,192,183,-9,0,3000,0,0
,,,,,,,,,,,,,
DJ Turner (LV - WR) ,WAS,Sun 4:05PM,LV -2.5,,49.5,26,209,207,-2,0,3000,0,0
,,,,,,,,,,,,,
Aaron Fuller (SEA - WR) ,SF,Sun 4:25PM,SF -3.5,,45.5,21,176,160,-16,0,3000,0,0
,,,,,,,,,,,,,
Quintez Cephus (DET - WR) ,MIN,Sun 1:00PM,MIN -7,,46.5,20,179,64,-115,0,3500,0,0
 I,,,,,,,,,,,,,
Damon Hazelton (HOU - WR) ,IND,Sun 1:00PM,IND -9,,45.5,18.5,199,194,-5,0,3000,0,0
,,,,,,,,,,,,,
Trishton Jackson (MIN - WR) ,@DET,Sun 1:00PM,MIN -7,,46.5,27,184,170,-14,0,3000,0,0
,,,,,,,,,,,,,
Binjimen Victor (BAL - WR) ,@PIT,Sun 4:25PM,BAL -4.5,,44,24.5,183,169,-14,0,3000,0,0
,,,,,,,,,,,,,
Rysen John (NYG - WR) ,@MIA,Sun 1:00PM,MIA -4,,40.5,18.5,187,177,-10,0,3000,0,0
 I,,,,,,,,,,,,,
Warren Jackson (LAR - WR) ,JAC,Sun 4:05PM,LAR -12.5,,47.5,30,200,197,-3,0,3000,0,0
,,,,,,,,,,,,,
Dazz Newsome (CHI - WR) ,ARI,Sun 1:00PM,ARI -7.5,,45.5,19,196,189,-7,0,3000,0,0
,,,,,,,,,,,,,
Cyril Grayson Jr. (TB - WR) ,@ATL,Sun 1:00PM,TB -11,,50.5,31,142,108,-34,0,3000,0,0
